"day","rider","rank","time","bonus","penalty","start_location","start_country_code","start_country_name","finish_location","finish_country_code","finish_country_name","length","type","name","team"
"2023-07-17",13,61,17561,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Tiesj Benoot","TEAM VISMA | LEASE A BIKE"
"2023-07-17",23,62,17561,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Pascal Eenkhoorn","SOUDAL QUICK-STEP"
"2023-07-17",75,63,17561,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Laurence Pithie","RED BULL - BORA - HANSGROHE"
"2023-07-17",144,64,17561,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Nelson Oliveira","MOVISTAR TEAM"
"2023-07-17",35,65,17561,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Neilson Powless","EF EDUCATION - EASYPOST"
"2023-07-17",96,66,17561,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Quentin Pacher","GROUPAMA-FDJ"
"2023-07-17",93,67,17561,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Cyril Barthe","GROUPAMA-FDJ"
"2023-07-17",158,68,17561,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Bastien Tronchon","DECATHLON AG2R LA MONDIALE TEAM"
"2023-07-17",25,69,17561,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Valentin Paret Peintre","SOUDAL QUICK-STEP"
"2023-07-17",102,70,17561,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Silvan Dillier","ALPECIN-DECEUNINCK"
"2023-07-17",206,71,17561,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Alexey Lutsenko","ISRAEL - PREMIER TECH"
"2023-07-17",87,72,17561,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Jasper Stuyven","LIDL-TREK"
"2023-07-17",155,73,17561,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Oliver Naesen","DECATHLON AG2R LA MONDIALE TEAM"
"2023-07-17",105,74,17561,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Jonas Rickaert","ALPECIN-DECEUNINCK"
"2023-07-17",225,75,17561,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Markus Hoelgaard","UNO-X MOBILITY"
"2023-07-17",108,76,17561,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Emiel Verstrynge","ALPECIN-DECEUNINCK"
"2023-07-17",174,77,17561,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Clément Champoussin","XDS ASTANA TEAM"
"2023-07-17",142,78,17561,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","William Barta","MOVISTAR TEAM"
"2023-07-17",107,79,17561,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Gianni Vermeersch","ALPECIN-DECEUNINCK"
"2023-07-17",218,80,17561,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Brent Van Moer","LOTTO"
"2023-07-17",196,81,17582,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Niklas Märkl","TEAM PICNIC POSTNL"
"2023-07-17",4,82,17582,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Nils Politt","UAE TEAM EMIRATES XRG"
"2023-07-17",194,83,17652,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Sean Flynn","TEAM PICNIC POSTNL"
"2023-07-17",116,84,17658,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Marius Mayrhofer","TUDOR PRO CYCLING TEAM"
"2023-07-17",84,85,17662,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Quinn Simmons","LIDL-TREK"
"2023-07-17",198,86,17673,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Frank Van Den Broek","TEAM PICNIC POSTNL"
"2023-07-17",103,87,17677,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Kaden Groves","ALPECIN-DECEUNINCK"
"2023-07-17",222,88,17683,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Jonas Abrahamsen","UNO-X MOBILITY"
"2023-07-17",61,89,17689,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Geraint Thomas","INEOS GRENADIERS"
"2023-07-17",94,90,17699,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Romain Gregoire","GROUPAMA-FDJ"
"2023-07-17",111,91,17720,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Julian Alaphilippe","TUDOR PRO CYCLING TEAM"
"2023-07-17",183,92,17720,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Alexandre Delettre","TOTALENERGIES"
"2023-07-17",106,93,17720,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Mathieu Van Der Poel","ALPECIN-DECEUNINCK"
"2023-07-17",177,94,17752,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Mike Teunissen","XDS ASTANA TEAM"
"2023-07-17",63,95,17776,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Tobias Foss","INEOS GRENADIERS"
"2023-07-17",37,96,17776,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Michael Valgren","EF EDUCATION - EASYPOST"
"2023-07-17",55,97,17824,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Lenny Martinez","BAHRAIN VICTORIOUS"
"2023-07-17",46,98,17866,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Jonas Rutsch","INTERMARCHÉ - WANTY"
"2023-07-17",47,99,17866,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Roel Van Sintmaartensdijk","INTERMARCHÉ - WANTY"
"2023-07-17",65,100,17899,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Axel Laurance","INEOS GRENADIERS"
"2023-07-17",45,101,17899,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Laurenz Rex","INTERMARCHÉ - WANTY"
"2023-07-17",98,102,17907,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Clément Russo","GROUPAMA-FDJ"
"2023-07-17",97,103,17907,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Paul Penhoet","GROUPAMA-FDJ"
"2023-07-17",188,104,17909,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Matteo Vercher","TOTALENERGIES"
"2023-07-17",128,105,17909,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Mauro Schmid","TEAM JAYCO ALULA"
"2023-07-17",182,106,17909,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Mathieu Burgaudeau","TOTALENERGIES"
"2023-07-17",187,107,17914,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Anthony Turgis","TOTALENERGIES"
"2023-07-17",217,108,17920,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Lennert Van Eetvelt","LOTTO"
"2023-07-17",212,109,17960,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Jenno Berckmoes","LOTTO"
"2023-07-17",123,110,17960,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Luke Durbridge","TEAM JAYCO ALULA"
"2023-07-17",67,111,17960,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Connor Swift","INEOS GRENADIERS"
"2023-07-17",145,112,17987,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Ivan Garcia Cortina","MOVISTAR TEAM"
"2023-07-17",44,113,18001,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Hugo Page","INTERMARCHÉ - WANTY"
"2023-07-17",162,114,18022,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Alex Aranburu","COFIDIS"
"2023-07-17",43,115,18022,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Vito Braet","INTERMARCHÉ - WANTY"
"2023-07-17",33,116,18038,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Kasper Asgreen","EF EDUCATION - EASYPOST"
"2023-07-17",41,117,18042,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Biniam Girmay","INTERMARCHÉ - WANTY"
"2023-07-17",17,118,18044,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Wout Van Aert","TEAM VISMA | LEASE A BIKE"
"2023-07-17",202,119,18044,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Pascal Ackermann","ISRAEL - PREMIER TECH"
"2023-07-17",68,120,18044,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Samuel Watson","INEOS GRENADIERS"
"2023-07-17",207,121,18044,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Krists Neilands","ISRAEL - PREMIER TECH"
"2023-07-17",216,122,18049,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Eduardo Sepulveda","LOTTO"
"2023-07-17",227,123,18056,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Andreas Leknessund","UNO-X MOBILITY"
"2023-07-17",76,124,18071,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Mick Van Dijke","RED BULL - BORA - HANSGROHE"
"2023-07-17",32,125,18071,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Vincenzo Albanese","EF EDUCATION - EASYPOST"
"2023-07-17",204,126,18075,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Guillaume Boivin","ISRAEL - PREMIER TECH"
"2023-07-17",197,127,18086,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Tim Naberman","TEAM PICNIC POSTNL"
"2023-07-17",193,128,18086,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Pavel Bittner","TEAM PICNIC POSTNL"
"2023-07-17",195,129,18086,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Tobias Lund Andresen","TEAM PICNIC POSTNL"
"2023-07-17",77,130,18086,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Danny Van Poppel","RED BULL - BORA - HANSGROHE"
"2023-07-17",208,131,18086,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Jake Stewart","ISRAEL - PREMIER TECH"
"2023-07-17",12,132,18086,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Edoardo Affini","TEAM VISMA | LEASE A BIKE"
"2023-07-17",74,133,18086,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Gianni Moscon","RED BULL - BORA - HANSGROHE"
"2023-07-17",132,134,18086,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Amaury Capiot","ARKEA-B&B HOTELS"
"2023-07-17",205,135,18086,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Matis Louvel","ISRAEL - PREMIER TECH"
"2023-07-17",165,136,18086,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Alexis Renard","COFIDIS"
"2023-07-17",57,137,18086,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Robert Stannard","BAHRAIN VICTORIOUS"
"2023-07-17",115,138,18086,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Fabian Lienhard","TUDOR PRO CYCLING TEAM"
"2023-07-17",24,139,18086,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Tim Merlier","SOUDAL QUICK-STEP"
"2023-07-17",27,140,18086,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Bert Van Lerberghe","SOUDAL QUICK-STEP"
"2023-07-17",214,141,18086,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Jarrad Drizners","LOTTO"
"2023-07-17",126,142,18086,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Luke Plapp","TEAM JAYCO ALULA"
"2023-07-17",168,143,18086,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Damien Touze","COFIDIS"
"2023-07-17",113,144,18086,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Marco Haller","TUDOR PRO CYCLING TEAM"
"2023-07-17",215,145,18094,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Sébastien Grignard","LOTTO"
"2023-07-17",166,146,18096,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Dylan Teuns","COFIDIS"
"2023-07-17",58,147,18110,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Fred Wright","BAHRAIN VICTORIOUS"
"2023-07-17",211,148,18134,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Arnaud De Lie","LOTTO"
"2023-07-17",53,149,18143,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Kamil Gradek","BAHRAIN VICTORIOUS"
"2023-07-17",224,150,18188,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Stian Edvardsen-Fredheim","UNO-X MOBILITY"
"2023-07-17",112,151,18188,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Alberto Dainese","TUDOR PRO CYCLING TEAM"
"2023-07-17",175,152,18188,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Yevgeniy Fedorov","XDS ASTANA TEAM"
"2023-07-17",81,153,18188,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Jonathan Milan","LIDL-TREK"
"2023-07-17",52,154,18188,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Phil Bauhaus","BAHRAIN VICTORIOUS"
"2023-07-17",56,155,18188,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Matej Mohoric","BAHRAIN VICTORIOUS"
"2023-07-17",88,156,18188,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Edward Theuns","LIDL-TREK"
"2023-07-17",83,157,18188,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Thibau Nys","LIDL-TREK"
"2023-07-17",92,158,18188,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Lewis Askey","GROUPAMA-FDJ"
"2023-07-17",86,159,18188,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Toms Skujins","LIDL-TREK"
"2023-07-17",134,160,18188,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Arnaud Demare","ARKEA-B&B HOTELS"
"2023-07-17",82,161,18199,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Simone Consonni","LIDL-TREK"
"2023-07-17",172,162,18199,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Davide Ballerini","XDS ASTANA TEAM"
"2023-07-17",226,163,18204,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Anders Johannessen","UNO-X MOBILITY"
"2023-07-17",167,164,18210,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Benjamin Thomas","COFIDIS"
"2023-07-17",73,165,18220,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Jordi Meeus","RED BULL - BORA - HANSGROHE"
"2023-07-17",124,166,18279,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Dylan Groenewegen","TEAM JAYCO ALULA"
"2023-07-17",118,167,18288,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Matteo Trentin","TUDOR PRO CYCLING TEAM"
"2023-07-17",223,168,18290,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Magnus Cort Nielsen","UNO-X MOBILITY"
"2023-07-17",127,169,18290,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Elmar Reinders","TEAM JAYCO ALULA"
"2023-07-17",125,170,18322,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Luka Mezgec","TEAM JAYCO ALULA"
"2023-07-17",163,171,18322,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Bryan Coquard","COFIDIS"
"2023-07-18",1,1,1380,0,0,"Loudenvielle","FRA","France","Peyragudes","FRA","France","10.9","individual time-trial","Tadej Pogacar","UAE TEAM EMIRATES XRG"
"2023-07-18",11,2,1416,0,0,"Loudenvielle","FRA","France","Peyragudes","FRA","France","10.9","individual time-trial","Jonas Vingegaard","TEAM VISMA | LEASE A BIKE"
"2023-07-18",71,3,1460,0,0,"Loudenvielle","FRA","France","Peyragudes","FRA","France","10.9","individual time-trial","Primoz Roglic","RED BULL - BORA - HANSGROHE"
"2023-07-18",72,4,1496,0,0,"Loudenvielle","FRA","France","Peyragudes","FRA","France","10.9","individual time-trial","Florian Lipowitz","RED BULL - BORA - HANSGROHE"
"2023-07-18",126,5,1498,0,0,"Loudenvielle","FRA","France","Peyragudes","FRA","France","10.9","individual time-trial","Luke Plapp","TEAM JAYCO ALULA"
"2023-07-18",15,6,1503,0,0,"Loudenvielle","FRA","France","Peyragudes","FRA","France","10.9","individual time-trial","Matteo Jorgenson","TEAM VISMA | LEASE A BIKE"
"2023-07-18",191,7,1506,0,0,"Loudenvielle","FRA","France","Peyragudes","FRA","France","10.9","individual time-trial","Oscar Onley","TEAM PICNIC POSTNL"
"2023-07-18",8,8,1515,0,0,"Loudenvielle","FRA","France","Peyragudes","FRA","France","10.9","individual time-trial","Adam Yates","UAE TEAM EMIRATES XRG"
"2023-07-18",55,9,1521,0,0,"Loudenvielle","FRA","France","Peyragudes","FRA","France","10.9","individual time-trial","Lenny Martinez","BAHRAIN VICTORIOUS"
"2023-07-18",151,10,1522,0,0,"Loudenvielle","FRA","France","Peyragudes","FRA","France","10.9","individual time-trial","Félix Gall","DECATHLON AG2R LA MONDIALE TEAM"
"2023-07-18",131,11,1535,0,0,"Loudenvielle","FRA","France","Peyragudes","FRA","France","10.9","individual time-trial","Kévin Vauquelin","ARKEA-B&B HOTELS"
"2023-07-18",21,12,1539,0,0,"Loudenvielle","FRA","France","Peyragudes","FRA","France","10.9","individual time-trial","Remco Evenepoel","SOUDAL QUICK-STEP"
"2023-07-18",66,13,1548,0,0,"Loudenvielle","FRA","France","Peyragudes","FRA","France","10.9","individual time-trial","Carlos Rodriguez","INEOS GRENADIERS"
"2023-07-18",221,14,1552,0,0,"Loudenvielle","FRA","France","Peyragudes","FRA","France","10.9","individual time-trial","Tobias Johannessen","UNO-X MOBILITY"
"2023-07-18",36,15,1553,0,0,"Loudenvielle","FRA","France","Peyragudes","FRA","France","10.9","individual time-trial","Harrison Sweeny","EF EDUCATION - EASYPOST"
"2023-07-18",141,16,1559,0,0,"Loudenvielle","FRA","France","Peyragudes","FRA","France","10.9","individual time-trial","Enric Mas","MOVISTAR TEAM"
"2023-07-18",111,17,1563,0,0,"Loudenvielle","FRA","France","Peyragudes","FRA","France","10.9","individual time-trial","Julian Alaphilippe","TUDOR PRO CYCLING TEAM"
"2023-07-18",137,18,1568,0,0,"Loudenvielle","FRA","France","Peyragudes","FRA","France","10.9","individual time-trial","Cristian Rodriguez","ARKEA-B&B HOTELS"
"2023-07-18",152,19,1572,0,0,"Loudenvielle","FRA","France","Peyragudes","FRA","France","10.9","individual time-trial","Bruno Armirail","DECATHLON AG2R LA MONDIALE TEAM"
"2023-07-18",51,20,1575,0,0,"Loudenvielle","FRA","France","Peyragudes","FRA","France","10.9","individual time-trial","Santiago Buitrago","BAHRAIN VICTORIOUS"
"2023-07-18",16,21,1578,0,0,"Loudenvielle","FRA","France","Peyragudes","FRA","France","10.9","individual time-trial","Sepp Kuss","TEAM VISMA | LEASE A BIKE"
"2023-07-18",174,22,1580,0,0,"Loudenvielle","FRA","France","Peyragudes","FRA","France","10.9","individual time-trial","Clément Champoussin","XDS ASTANA TEAM"
"2023-07-18",186,23,1581,0,0,"Loudenvielle","FRA","France","Peyragudes","FRA","France","10.9","individual time-trial","Jordan Jegat","TOTALENERGIES"
"2023-07-18",94,24,1587,0,0,"Loudenvielle","FRA","France","Peyragudes","FRA","France","10.9","individual time-trial","Romain Gregoire","GROUPAMA-FDJ"
"2023-07-18",156,25,1593,0,0,"Loudenvielle","FRA","France","Peyragudes","FRA","France","10.9","individual time-trial","Aurélien Paret Peintre","DECATHLON AG2R LA MONDIALE TEAM"
"2023-07-18",31,26,1598,0,0,"Loudenvielle","FRA","France","Peyragudes","FRA","France","10.9","individual time-trial","Ben Healy","EF EDUCATION - EASYPOST"
"2023-07-18",121,27,1600,0,0,"Loudenvielle","FRA","France","Peyragudes","FRA","France","10.9","individual time-trial","Ben O'Connor","TEAM JAYCO ALULA"
"2023-07-18",148,28,1602,0,0,"Loudenvielle","FRA","France","Peyragudes","FRA","France","10.9","individual time-trial","Einer Rubio Reyes","MOVISTAR TEAM"
"2023-07-18",62,29,1624,0,0,"Loudenvielle","FRA","France","Peyragudes","FRA","France","10.9","individual time-trial","Thymen Arensman","INEOS GRENADIERS"
"2023-07-18",34,30,1628,0,0,"Loudenvielle","FRA","France","Peyragudes","FRA","France","10.9","individual time-trial","Alex Baudin","EF EDUCATION - EASYPOST"
"2023-07-18",206,31,1636,0,0,"Loudenvielle","FRA","France","Peyragudes","FRA","France","10.9","individual time-trial","Alexey Lutsenko","ISRAEL - PREMIER TECH"
"2023-07-18",25,32,1637,0,0,"Loudenvielle","FRA","France","Peyragudes","FRA","France","10.9","individual time-trial","Valentin Paret Peintre","SOUDAL QUICK-STEP"
"2023-07-18",91,33,1642,0,0,"Loudenvielle","FRA","France","Peyragudes","FRA","France","10.9","individual time-trial","Guillaume Martin Guyonnet","GROUPAMA-FDJ"
"2023-07-18",176,34,1643,0,0,"Loudenvielle","FRA","France","Peyragudes","FRA","France","10.9","individual time-trial","Sergio Higuita","XDS ASTANA TEAM"
